CODE_COMMUNE;NOM_COMMUNE;NUMERO_INSTALLATION;NOM_INSTALLATION;ID_EQUIPEMENTS;NOM_EQUIPEMENTS;AUCUN_ACCES_HANDICAPE_M;AUCUN_ACCES_HANDICAPE_S;GPS_X;GPS_Y
44184;Saint-Nazaire;441840075;Stade Lemoine;328901;Terrain de Football Stabilisé;Non;Oui;-2.19421000;47.29492000
44184;Saint-Nazaire;441840075;Stade Lemoine;328903;Terrain de Football Gazon;Non;Oui;-2.19379000;47.29575000
44184;Saint-Nazaire;441840075;Stade Lemoine;328919;Salle d'Haltérophilie;Non;Oui;-2.19432000;47.29602000
44184;Saint-Nazaire;441840076;Boulodrome de Mean;328953;Terrain de Pétanque;Non;Oui;-2.18349000;47.29900000
44184;Saint-Nazaire;441840076;Boulodrome de Mean;328954;Aire de Pétanque;Non;Oui;-2.18338000;47.29863000
44184;Saint-Nazaire;441840077;Plage de Porce;328964;Plage de Porcé;Oui;Oui;-2.25327000;47.25327000
44184;Saint-Nazaire;441840078;Plage de la Courance (St Marc/Mer );328965;Plage de la Courance;Oui;Oui;-2.27177000;47.23959000
44184;Saint-Nazaire;441840079;Plage des Jaunais (St Marc/Mer );328967;Plage des Jaunais;Oui;Oui;-2.30270000;47.23663000
44184;Saint-Nazaire;441840080;Plage de M.Hulot ( St Marc/Mer);328969;Plage de M. Hulot;Non;Oui;-2.28060000;47.23762000
44184;Saint-Nazaire;441840081;Port de Mean;328973;Port de Méan;Oui;Oui;-2.18256000;47.29990000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329541;Terrain de Handball;Non;Oui;-2.23429000;47.27171000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329544;Plateau Sportif du Bas;Non;Oui;-2.23376000;47.27154000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329545;Plateau Sportif du Haut;Non;Oui;-2.23470000;47.27109000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329548;Piste d'Athlétisme;Non;Oui;-2.23505000;47.27115000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329549;Aire de Saut en Longueur;Non;Oui;-2.23492000;47.27077000
44184;Saint-Nazaire;441840082;Lycee Professionnel Jean Brossaud;329550;Court de Tennis;Non;Oui;-2.23461000;47.27232000
44184;Saint-Nazaire;441840044;Circuits de Randonnee;330041;Balade Portuaire;Oui;Oui;-2.20366000;47.27612000
44184;Saint-Nazaire;441840083;Gymnase Henri Fogel;349832;Gymnase H. Fogel;Non;Oui;;
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;71654;Terrain de Football N° 1;Oui;Oui;-2.06030000;47.64402000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;71655;Salle Omnisports B;Non;Oui;-2.05888000;47.64402000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;71656;Salle Omnisports A;Non;Oui;-2.05888000;47.64402000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;71657;Terrain de Football Honneur;Non;Oui;-2.06030000;47.64402000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;71658;Court de Tennis;Oui;Oui;-2.06279000;47.64424000
44185;Saint-Nicolas-de-Redon;441850003;Nautique Vilaine Club Etang Aume;201526;Base Nautique de l'Etang d'Aumé;Oui;Oui;-2.06438070;47.60403752
44185;Saint-Nicolas-de-Redon;441850004;Circuits de Randonnees;212170;Circuit de l'Etang Aumée;Oui;Oui;-2.06482440;47.60414764
44185;Saint-Nicolas-de-Redon;441850004;Circuits de Randonnees;212203;Cicuit de Gargantua;Oui;Oui;-2.02978000;47.65817000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;278069;Mur d'Escalade;Non;Oui;-2.05888000;47.64402000
44185;Saint-Nicolas-de-Redon;441850001;Complexe Sportif;314045;Terrain d'Entrainement;Non;Oui;-2.06061000;47.64307000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187259;Terrain de Football;Non;Oui;-1.81180000;47.09936000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187317;Salle de Tennis de Table;Non;Oui;-1.81093000;47.09925000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187335;Salle d'Arts Martiaux;Non;Oui;-1.81093000;47.09925000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187377;Salle de Gym;Non;Oui;-1.81093000;47.09925000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187410;Salle Verte - Salle de Sports;Non;Oui;-1.81093000;47.09925000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187431;Salle Bleue - Salle de Sports;Non;Oui;-1.81093000;47.09925000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;187446;Court de Tennis;Oui;Oui;-1.81082000;47.09994000
44186;Sainte-Pazanne;441860002;Terrain Stabilise;188177;Terrain de Football Stabilisé;Non;Oui;-1.81347000;47.09638000
44186;Sainte-Pazanne;441860003;Circuits de Randonnee;207756;Circuit du Sud;Oui;Oui;-1.81404000;47.09709000
44186;Sainte-Pazanne;441860003;Circuits de Randonnee;207762;Circuit la Roche aux Fées;Oui;Oui;-1.81404000;47.09709000
44186;Sainte-Pazanne;441860003;Circuits de Randonnee;207767;Circuit de l'Aqueduc;Oui;Oui;-1.81404000;47.09709000
44186;Sainte-Pazanne;441860004;Le Port Faissant;283788;Port Faissant;Oui;Oui;-1.78990000;47.07859000
44186;Sainte-Pazanne;441860005;Groupe Scolaire Maurice Pigeon;283801;Terrain de Handball;Oui;Oui;-1.81204000;47.09780000
44186;Sainte-Pazanne;441860006;Maison de l'Enfance Thebaudeau;283804;Plateau Sportif;Non;Oui;-1.81169000;47.09706000
44186;Sainte-Pazanne;441860008;Etang de la Beusse;287630;Etang de la Beusse;Oui;Oui;-1.84401000;47.07303000
44186;Sainte-Pazanne;441860009;Aire de Jeux;292255;Parcours Vtt;Oui;Oui;-1.81512000;47.09613000
44186;Sainte-Pazanne;441860010;Billard Club;302234;Salle de Billard;Non;Oui;-1.81219000;47.10572000
44186;Sainte-Pazanne;441860011;Terrain de Bosses;311914;Terrain de Bosses;Oui;Oui;-1.80137000;47.09846000
44186;Sainte-Pazanne;441860001;Complexe Sportif Gauvrit;317574;Stade d'Athlétisme;Non;Oui;-1.81241000;47.09944000
44186;Sainte-Pazanne;441860005;Groupe Scolaire Maurice Pigeon;317579;Terrain de Basket;Non;Oui;-1.81237000;47.09751000
44186;Sainte-Pazanne;441860005;Groupe Scolaire Maurice Pigeon;317580;Salle de Motricité;Non;Oui;-1.81304000;47.09760000
44186;Sainte-Pazanne;441860012;Salle de l'Escale;317581;Salle Escale de Retz;Non;Oui;-1.81492000;47.09700000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322644;Carrière;Non;Oui;-1.80064000;47.11886000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322647;Manège Poneys;Non;Oui;-1.80059000;47.11893000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322983;Carrière Cso;Non;Oui;-1.80077000;47.11864000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322984;Carrière de Dressage;Non;Oui;-1.80077000;47.11864000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322985;Manège;Non;Oui;-1.80077000;47.11864000
44186;Sainte-Pazanne;441860013;Village Equestre de la Bazonniere;322986;Piste de Galop;Non;Oui;-1.80077000;47.11864000
44186;Sainte-Pazanne;441860014;Terrain Multisport;340201;Terrain Multisport - City Stade;Non;Oui;-1.81241000;47.09633000
44187;Saint-Père-en-Retz;441870002;Stade des Ilettes;72555;Terrain de Football;Oui;Oui;-2.03797000;47.20917000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73460;Salle de Sports du Grand Fay 1;Non;Oui;-2.03754000;47.20455000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73461;Stade d'Athlétisme;Non;Non;-2.03858000;47.20569000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73462;Court de Tennis;Oui;Oui;-2.03723000;47.20534000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73463;Terrain de Football Gazonné B;Non;Oui;-2.03739000;47.20621000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73464;Salle de Sports du Grand Fay 2;Non;Oui;-2.03717000;47.20475000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;73465;Terrain de Football Gazonné A;Non;Oui;-2.03858000;47.20569000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;187174;Espace Multisports;Oui;Oui;-2.03750000;47.20531000
44187;Saint-Père-en-Retz;441870003;Centre de Formation Mfr;208465;Espace Multi Sports;Non;Oui;-2.05042000;47.20386000
44187;Saint-Père-en-Retz;441870008;Circuits de Randonnees;216069;Circuit de la Fontaine des Coquelinière;Oui;Oui;-2.04390000;47.20579000
44187;Saint-Père-en-Retz;441870008;Circuits de Randonnees;216084;Circuit du Menhir de la Roche Govi;Oui;Oui;-2.04390000;47.20579000
44187;Saint-Père-en-Retz;441870007;Plan d'Eau;249463;Etang;Non;Oui;-2.03552000;47.20391000
44187;Saint-Père-en-Retz;441870009;Boulodrome;279089;Terrain de Boules Nantaises;Oui;Oui;-2.04329000;47.20778000
44187;Saint-Père-en-Retz;441870009;Boulodrome;279090;Terrain de Pétanque;Oui;Oui;-2.04329000;47.20778000
44187;Saint-Père-en-Retz;441870010;Centre Equestre de la Cote de Jade;283155;Grande Carrière;Non;Oui;-2.12892000;47.20744000
44187;Saint-Père-en-Retz;441870010;Centre Equestre de la Cote de Jade;283158;Manège;Non;Oui;-2.12839000;47.20684000
44187;Saint-Père-en-Retz;441870001;Complexe Sportif;283163;Plaine de Jeux;Oui;Oui;-2.03589000;47.20581000
44187;Saint-Père-en-Retz;441870010;Centre Equestre de la Cote de Jade;291400;Rond de Longe;Non;Oui;-2.12805000;47.20747000
44187;Saint-Père-en-Retz;441870011;Salle Municipale;293715;Salle Municipale;Oui;Oui;-2.04382000;47.20787000
44187;Saint-Père-en-Retz;441870012;Lycee Technologique de la Motte;293717;Plateau Multisports;Non;Oui;-2.04169000;47.20550000
44187;Saint-Père-en-Retz;441870013;Les Ecuries d'Orepère;348849;Le Manège;Non;Non;-2.01764000;47.24234000
44187;Saint-Père-en-Retz;441870013;Les Ecuries d'Orepère;348850;Rond de Longe;Non;Oui;-2.01830000;47.24271000
44187;Saint-Père-en-Retz;441870013;Les Ecuries d'Orepère;348851;Carrière;Non;Oui;-2.01948000;47.24384000
44187;Saint-Père-en-Retz;441870013;Les Ecuries d'Orepère;348852;Carrière en Herbe;Non;Oui;-2.02076000;47.24376000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71084;Plateau Sportif;Non;Oui;-1.64870000;47.04320000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71085;Terrain de Football Stabilisé;Non;Oui;-1.64724000;47.04411000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71086;Salle de Sports Tokyo;Non;Oui;-1.64573000;47.04307000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71087;Terrain de Football Gazonné;Oui;Oui;-1.64771000;47.04284000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71089;Salle Barcelone;Non;Oui;-1.64558000;47.04286000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71091;Courts de Tennis;Oui;Oui;-1.64414000;47.04312000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71092;Terrain de Football d'Honneur;Non;Oui;-1.64442000;47.04236000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71093;Salle de Sports Montréal;Non;Oui;-1.64525000;47.04338000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71094;Salle Sydney - Salle de Judo;Non;Oui;-1.64535000;47.04303000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;71095;Salle Athènes - Gymnastique et Danse;Non;Oui;-1.64563000;47.04330000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;186816;Salle Londres - Salle de Billard;Non;Oui;-1.64616000;47.04298000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;186956;Salle de Paris - Salle de Tennis;Non;Oui;-1.64379000;47.04290000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;186982;Piste de Roller;Non;Oui;-1.64885000;47.04328000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;187005;Pas de Tir à l'Arc;Oui;Oui;-1.64864000;47.04276000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;187014;Aire de Football;Oui;Oui;-1.64634000;47.04360000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;197945;Zone de Baignade;Oui;Oui;-1.63775000;47.04205000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;197949;Plan d'Eau;Non;Oui;-1.63768000;47.04120000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;198022;Swin Golf;Oui;Oui;-1.63903000;47.04038000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;198181;Carrière 1;Non;Oui;-1.59961000;47.04443000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;198205;Carrière 2;Non;Oui;-1.59869000;47.04449000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;198222;Manège;Non;Oui;-1.59962000;47.04341000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;198238;Manège Shetland;Non;Oui;-1.59956000;47.04385000
44188;Saint-Philbert-de-Grand-Lieu;441880004;Atlanta Gym;198273;Espace Musculation;Non;Oui;-1.65237000;47.03771000
44188;Saint-Philbert-de-Grand-Lieu;441880004;Atlanta Gym;198289;Espace Cours Collectifs;Non;Oui;-1.65234000;47.03770000
44188;Saint-Philbert-de-Grand-Lieu;441880005;Circuits de Randonnee;198320;Circuit des Vignes;Oui;Oui;-1.67179000;47.01099000
44188;Saint-Philbert-de-Grand-Lieu;441880005;Circuits de Randonnee;198339;Circuit de l'Eclogite;Oui;Oui;-1.66843000;47.03582000
44188;Saint-Philbert-de-Grand-Lieu;441880005;Circuits de Randonnee;198353;Circuit des Marais;Oui;Oui;-1.64039000;47.04166000
44188;Saint-Philbert-de-Grand-Lieu;441880005;Circuits de Randonnee;198364;Circuit du Gué de la Logne;Oui;Oui;-1.60392000;47.01201000
44188;Saint-Philbert-de-Grand-Lieu;441880005;Circuits de Randonnee;198376;Circuit des Hauts du Lac;Oui;Oui;-1.69412000;47.03360000
44188;Saint-Philbert-de-Grand-Lieu;441880006;Centre Aquatique le Grand 9;203445;Grand Bassin;Non;Oui;-1.63744800;47.04555100
44188;Saint-Philbert-de-Grand-Lieu;441880006;Centre Aquatique le Grand 9;203455;Bassin Ludique;Non;Oui;-1.63744800;47.04555100
44188;Saint-Philbert-de-Grand-Lieu;441880006;Centre Aquatique le Grand 9;203505;Fosse de Réception du Toboggan;Oui;Oui;-1.63744800;47.04555100
44188;Saint-Philbert-de-Grand-Lieu;441880007;College Lamoriciere;211898;Terrains de Hand;Oui;Oui;-1.64584000;47.03852000
44188;Saint-Philbert-de-Grand-Lieu;441880007;College Lamoriciere;211912;Terrain de Football;Oui;Oui;-1.64482000;47.03910000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;216382;Parcours Sportif;Oui;Oui;-1.63982000;47.04133000
44188;Saint-Philbert-de-Grand-Lieu;441880008;Boucles de Randonnees Vtt;280113;Boucle Rando 1 le Petit Train;Oui;Oui;-1.64531000;47.04191000
44188;Saint-Philbert-de-Grand-Lieu;441880008;Boucles de Randonnees Vtt;280114;Boucle Rando 2 les Coteaux;Oui;Oui;-1.64540000;47.04187000
44188;Saint-Philbert-de-Grand-Lieu;441880008;Boucles de Randonnees Vtt;280115;Boucle Rando 3 l'Eclogite;Oui;Oui;-1.64535000;47.04187000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;285065;Aire de Pétanque;Non;Oui;-1.64410000;47.04166000
44188;Saint-Philbert-de-Grand-Lieu;441880009;Quai Rue du Port;285068;Zone de Pêche;Non;Oui;-1.64230000;47.04051000
44188;Saint-Philbert-de-Grand-Lieu;441880010;College Condorcet;285072;Plateau Multisports;Non;Oui;-1.64858000;47.04045000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;300279;Salle Mexico;Non;Oui;-1.64485000;47.04360000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;318205;Parcours d'Orientation;Oui;Oui;-1.63867000;47.04230000
44188;Saint-Philbert-de-Grand-Lieu;441880002;Parc de Loisirs de la Boulogne;318207;Terrain de Beach-Volley;Oui;Oui;-1.63902000;47.04191000
44188;Saint-Philbert-de-Grand-Lieu;441880001;Complexe Sportif;318214;Salle Olympie;Non;Oui;-1.64356000;47.04159000
44188;Saint-Philbert-de-Grand-Lieu;441880011;Ecole Maternelle Jean Rostand;318221;Salle de Motricité;Non;Oui;-1.64003000;47.03708000
44188;Saint-Philbert-de-Grand-Lieu;441880012;Ecole Jacqueline Auriol;318225;Salle de Motricité;Non;Oui;-1.63693000;47.04590000
44188;Saint-Philbert-de-Grand-Lieu;441880013;Ponton de Peche;318226;Ponton de Pêche;Non;Oui;-1.64016000;47.03939000
44188;Saint-Philbert-de-Grand-Lieu;441880014;Plan d'Eau de la Salle du Marais;320038;Plan d'Eau de la Salle du Marais;Oui;Oui;-1.64698000;47.04199000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;324069;Carrière 3;Non;Oui;-1.59904000;47.04392000
44188;Saint-Philbert-de-Grand-Lieu;441880015;Elevage du Tenu;348997;Carrière;Oui;Oui;-1.60734000;47.04523000
44188;Saint-Philbert-de-Grand-Lieu;441880015;Elevage du Tenu;348998;Rond de Longe;Oui;Oui;-1.60783000;47.04519000
44188;Saint-Philbert-de-Grand-Lieu;441880015;Elevage du Tenu;348999;Piscine;Oui;Oui;-1.60937000;47.04550000
44188;Saint-Philbert-de-Grand-Lieu;441880003;Earl du Manoir;350465;Marcheur;Oui;Oui;-1.59933960;47.04378200
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;66225;Salle de Sports;Non;Oui;-2.20274000;47.44220000
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;185631;Terrain d'Honneur;Non;Oui;-2.20272000;47.44129000
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;185638;Court de Tennis;Oui;Oui;-2.20223000;47.44053000
44189;Sainte-Reine-de-Bretagne;441890003;Parc de Loisirs les Trous a Teneau;254034;Etang;Non;Oui;-2.19440000;47.43630000
44189;Sainte-Reine-de-Bretagne;441890003;Parc de Loisirs les Trous a Teneau;254049;Parcours de Sante;Non;Oui;-2.19388000;47.43627000
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;296025;Terrain B;Non;Oui;-2.20146000;47.44154000
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;296026;Terrain Annexe 2 (Foot à 8);Non;Oui;-2.20162000;47.44231000
44189;Sainte-Reine-de-Bretagne;441890001;Complexe Sportif;296027;Skate Park;Non;Oui;-2.20323000;47.44233000
44189;Sainte-Reine-de-Bretagne;441890004;Salle Polyvalente;307287;Salle Polyvalente;Non;Oui;-2.19147000;47.44174000
44189;Sainte-Reine-de-Bretagne;441890003;Parc de Loisirs les Trous a Teneau;344152;Circuit des Moulins;Oui;Oui;-2.19388000;47.43627000
44190;Saint-Sébastien-sur-Loire;441900012;Stade de la Profondine;66914;Terrain de Football;Non;Oui;-1.48796000;47.19471000
44190;Saint-Sébastien-sur-Loire;441900001;Square Jean Moulin;68936;Plateau de Proximité;Non;Oui;-1.48700400;47.20721600
44190;Saint-Sébastien-sur-Loire;441900014;Gymnase du Petit Anjou;69851;Gymnase du Petit Anjou;Non;Oui;-1.50168000;47.20669000
44190;Saint-Sébastien-sur-Loire;441900015;Gymnase du Douet;70568;Gymnase;Non;Non;-1.52051900;47.19148900
44190;Saint-Sébastien-sur-Loire;441900011;Complexe Sportif de l'Ouche Quinet;71123;Gymnase de l'Ouche Quinet;Non;Oui;-1.49991000;47.19272000
44190;Saint-Sébastien-sur-Loire;441900011;Complexe Sportif de l'Ouche Quinet;71125;Salle de Boxe;Non;Oui;-1.49985100;47.19259800
44190;Saint-Sébastien-sur-Loire;441900007;Salle de la Noe Cottee;72005;Salle Noe Cottée;Non;Oui;-1.48171000;47.19044000
44190;Saint-Sébastien-sur-Loire;441900009;Gymnase de la Profondine;72223;Gymnase;Non;Oui;-1.48900000;47.19597000
44190;Saint-Sébastien-sur-Loire;441900005;Stade Rene Masse;72395;Terrain de Football d'Honneur;Non;Oui;-1.50114000;47.21113000
44190;Saint-Sébastien-sur-Loire;441900005;Stade Rene Masse;72397;Terrain de Rugby;Non;Oui;-1.50295000;47.21102000
44190;Saint-Sébastien-sur-Loire;441900005;Stade Rene Masse;72398;Piste d'Athlétisme;Non;Oui;-1.50114000;47.21113000
44190;Saint-Sébastien-sur-Loire;441900005;Stade Rene Masse;72399;Terrain de Football Maurice Thollé;Non;Oui;-1.50529000;47.21049000
44190;Saint-Sébastien-sur-Loire;441900003;Complexe Sportif de la Cambronnaise Joseph Rivet;72652;Salle des Poutres;Non;Oui;-1.50205000;47.20983000
44190;Saint-Sébastien-sur-Loire;441900010;Courts de Tennis de l'Ouche Catin;73117;Courts de Tennis;Non;Oui;-1.50197000;47.19257000
44190;Saint-Sébastien-sur-Loire;441900006;Complexe Sportif de la Marteliere;73305;Salle de Danse;Non;Oui;-1.52691000;47.19802000
44190;Saint-Sébastien-sur-Loire;441900006;Complexe Sportif de la Marteliere;73306;Dojo Michel Hégron;Non;Oui;-1.52661000;47.19806000
44190;Saint-Sébastien-sur-Loire;441900016;Miami Fit Center;127062;Studio Rpm;Non;Oui;-1.51612000;47.20128000
44190;Saint-Sébastien-sur-Loire;441900016;Miami Fit Center;127069;Salle de Cours Collectifs;Non;Oui;-1.51612000;47.20128000
44190;Saint-Sébastien-sur-Loire;441900016;Miami Fit Center;127074;Plateau Musculation;Non;Oui;-1.51612000;47.20128000
44190;Saint-Sébastien-sur-Loire;441900017;Eurobowl Saint Sebastien;128216;Bowling;Non;Oui;-1.48596000;47.18964000
44190;Saint-Sébastien-sur-Loire;441900019;Maison des Associations Rene Couillaud;182815;Salle 1;Non;Oui;-1.50860000;47.20815000
44190;Saint-Sébastien-sur-Loire;441900019;Maison des Associations Rene Couillaud;182829;Salle 2;Non;Oui;-1.50860000;47.20815000
44190;Saint-Sébastien-sur-Loire;441900019;Maison des Associations Rene Couillaud;182841;Salle d'Expression;Non;Oui;-1.50860000;47.20815000
44190;Saint-Sébastien-sur-Loire;441900020;Centre Socio Culturel la Fontaine;182856;Salles Bahuaud 1 et 2;Oui;Oui;-1.48783000;47.20382000
44190;Saint-Sébastien-sur-Loire;441900020;Centre Socio Culturel la Fontaine;183128;Salle Polyvalente;Non;Oui;-1.48777000;47.20419000
